10560
0
1, 14
1, 15
1, 16
1, 17
1, 18
1, 19
1, 20
1, 21
1, 22
1, 23
1, 24
1, 25
1, 26
1, 27
1, 28
2, 28
1, 29
2, 29
1, 30
2, 31
2, 35
2, 38
2, 39
2, 40
3, 41
2, 42
3, 42
3, 44
2, 45
3, 45
3, 46
2, 50
2, 51
3, 51
2, 53
3, 53
2, 54
2, 55
4, 55
4, 56
2, 59
3, 59
3, 60
3, 61
3, 63
3, 64
4, 66
3, 70
3, 71
5, 72
3, 76
4, 76
4, 78
5, 78
3, 79
4, 81
5, 81
6, 82
5, 83
4, 84
5, 86
3, 87
4, 90
6, 92
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
0, 7
0, 8
0, 9
0, 10
0, 11
0, 12
0, 13
0, 14
0, 15
0, 16
0, 17
0, 18
0, 19
0, 20
0, 21
0, 22
0, 23
0, 26
0, 27
1, 31
1, 32
1, 33
1, 35
1, 36
1, 37
1, 48
1, 52
1, 54
1, 55
1, 57
1, 58
2, 61
1, 62
2, 63
1, 64
1, 65
1, 66
2, 67
1, 68
2, 68
1, 69
1, 71
2, 72
1, 73
2, 73
2, 74
2, 77
1, 83
1, 84
2, 85
1, 86
1, 87
1, 88
2, 88
1, 92
1, 94
2, 94
3, 94
0, 28
-1, 28
-1, 29
0, 30
-1, 30
0, 31
-1, 31
0, 32
-1, 32
0, 33
-1, 33
0, 34
-1, 34
0, 35
-1, 35
-1, 36
-1, 37
0, 38
-1, 38
0, 39
-1, 39
-1, 40
-1, 41
-1, 42
-1, 44
0, 45
-1, 45
-1, 46
0, 47
-1, 47
0, 48
0, 49
-1, 49
0, 51
-1, 52
0, 53
-1, 53
-1, 54
0, 55
-2, 55
0, 56
0, 57
-2, 57
0, 59
-1, 60
0, 61
-2, 62
-2, 64
0, 66
-1, 66
-2, 67
0, 69
0, 70
-1, 71
-2, 72
-1, 73
0, 74
-1, 77
0, 82
-3, 85
-1, 86
-3, 86
-2, 90
0, 93
-1, 14
-1, 15
-1, 16
-1, 17
-1, 18
-1, 19
-1, 20
-1, 21
-1, 22
-1, 23
-1, 25
-1, 26
-1, 27
-2, 27
-2, 28
-2, 29
-2, 30
-2, 31
-2, 32
-2, 33
-2, 34
-2, 35
-2, 36
-2, 37
-2, 40
-3, 41
-2, 42
-3, 42
-3, 43
-3, 44
-2, 45
-2, 46
-3, 48
-2, 49
-3, 49
-3, 51
-2, 52
-3, 52
-2, 53
-2, 54
-3, 55
-3, 56
-4, 58
-3, 59
-3, 60
-4, 60
-4, 61
-3, 62
-4, 62
-3, 63
-4, 63
-3, 65
-3, 66
-4, 69
-3, 71
-4, 71
-4, 74
-3, 75
-4, 76
-4, 77
-5, 78
